국적,목적,YearMonth,Headcount
미상,관광,2022-06-01,4
미상,상용,2022-06-01,0
미상,공용,2022-06-01,0
미상,유학연수,2022-06-01,0
미상,기타,2022-06-01,0
전 체, ,2022-06-01,227713
전 체, ,2022-06-01,0
아시아주,관광,2022-07-01,68730
아시아주,상용,2022-07-01,6577
아시아주,공용,2022-07-01,967
아시아주,유학연수,2022-07-01,8673
아시아주,기타,2022-07-01,50430
일  본,관광,2022-07-01,7737
일  본,상용,2022-07-01,2131
일  본,공용,2022-07-01,41
일  본,유학연수,2022-07-01,351
일  본,기타,2022-07-01,1529
인  도,관광,2022-07-01,2695
인  도,상용,2022-07-01,1439
인  도,공용,2022-07-01,37
인  도,유학연수,2022-07-01,87
인  도,기타,2022-07-01,2398
베트남,관광,2022-07-01,7224
베트남,상용,2022-07-01,708
베트남,공용,2022-07-01,80
베트남,유학연수,2022-07-01,5003
베트남,기타,2022-07-01,5852
미얀마,관광,2022-07-01,1620
미얀마,상용,2022-07-01,47
미얀마,공용,2022-07-01,5
미얀마,유학연수,2022-07-01,94
미얀마,기타,2022-07-01,4888
몽  골,관광,2022-07-01,4079
몽  골,상용,2022-07-01,43
몽  골,공용,2022-07-01,132
몽  골,유학연수,2022-07-01,872
몽  골,기타,2022-07-01,766
스리랑카,관광,2022-07-01,140
스리랑카,상용,2022-07-01,17
스리랑카,공용,2022-07-01,6
스리랑카,유학연수,2022-07-01,14
스리랑카,기타,2022-07-01,1243
파키스탄,관광,2022-07-01,165
파키스탄,상용,2022-07-01,151
파키스탄,공용,2022-07-01,7
파키스탄,유학연수,2022-07-01,68
파키스탄,기타,2022-07-01,409
방글라데시,관광,2022-07-01,214
방글라데시,상용,2022-07-01,56
방글라데시,공용,2022-07-01,20
방글라데시,유학연수,2022-07-01,62
방글라데시,기타,2022-07-01,962
중  국,관광,2022-07-01,5960
중  국,상용,2022-07-01,759
중  국,공용,2022-07-01,19
중  국,유학연수,2022-07-01,1614
중  국,기타,2022-07-01,9555
대  만,관광,2022-07-01,943
대  만,상용,2022-07-01,474
대  만,공용,2022-07-01,12
대  만,유학연수,2022-07-01,50
대  만,기타,2022-07-01,277
필리핀,관광,2022-07-01,8185
필리핀,상용,2022-07-01,245
필리핀,공용,2022-07-01,98
필리핀,유학연수,2022-07-01,44
필리핀,기타,2022-07-01,9574
홍  콩,관광,2022-07-01,1084
홍  콩,상용,2022-07-01,61
홍  콩,공용,2022-07-01,3
홍  콩,유학연수,2022-07-01,31
홍  콩,기타,2022-07-01,58
태  국,관광,2022-07-01,14375
태  국,상용,2022-07-01,57
태  국,공용,2022-07-01,72
태  국,유학연수,2022-07-01,59
태  국,기타,2022-07-01,2245
말레이시아,관광,2022-07-01,2915
말레이시아,상용,2022-07-01,57
말레이시아,공용,2022-07-01,3
말레이시아,유학연수,2022-07-01,52
말레이시아,기타,2022-07-01,772
싱가포르,관광,2022-07-01,6747
싱가포르,상용,2022-07-01,237
싱가포르,공용,2022-07-01,13
싱가포르,유학연수,2022-07-01,15
싱가포르,기타,2022-07-01,820
인도네시아,관광,2022-07-01,4007
인도네시아,상용,2022-07-01,44
인도네시아,공용,2022-07-01,251
인도네시아,유학연수,2022-07-01,157
인도네시아,기타,2022-07-01,4539
아시아주 기타,관광,2022-07-01,640
아시아주 기타,상용,2022-07-01,51
아시아주 기타,공용,2022-07-01,168
아시아주 기타,유학연수,2022-07-01,100
아시아주 기타,기타,2022-07-01,4543
중 동,관광,2022-07-01,7016
중 동,상용,2022-07-01,674
중 동,공용,2022-07-01,73
중 동,유학연수,2022-07-01,685
중 동,기타,2022-07-01,5356
우즈베키스탄,관광,2022-07-01,803
우즈베키스탄,상용,2022-07-01,64
우즈베키스탄,공용,2022-07-01,30
우즈베키스탄,유학연수,2022-07-01,504
우즈베키스탄,기타,2022-07-01,2596
터  키,관광,2022-07-01,695
터  키,상용,2022-07-01,13
터  키,공용,2022-07-01,2
터  키,유학연수,2022-07-01,37
터  키,기타,2022-07-01,835
이스라엘,관광,2022-07-01,435
이스라엘,상용,2022-07-01,6
이스라엘,공용,2022-07-01,0
이스라엘,유학연수,2022-07-01,2
이스라엘,기타,2022-07-01,32
이  란,관광,2022-07-01,60
이  란,상용,2022-07-01,48
이  란,공용,2022-07-01,2
이  란,유학연수,2022-07-01,22
이  란,기타,2022-07-01,51
카자흐스탄,관광,2022-07-01,3049
카자흐스탄,상용,2022-07-01,5
카자흐스탄,공용,2022-07-01,2
카자흐스탄,유학연수,2022-07-01,61
카자흐스탄,기타,2022-07-01,1202
요르단,관광,2022-07-01,43
요르단,상용,2022-07-01,52
요르단,공용,2022-07-01,1
요르단,유학연수,2022-07-01,2
요르단,기타,2022-07-01,25
사우디아라비아,관광,2022-07-01,715
사우디아라비아,상용,2022-07-01,32
사우디아라비아,공용,2022-07-01,16
사우디아라비아,유학연수,2022-07-01,25
사우디아라비아,기타,2022-07-01,56
이라크,관광,2022-07-01,46
이라크,상용,2022-07-01,76
이라크,공용,2022-07-01,2
이라크,유학연수,2022-07-01,1
이라크,기타,2022-07-01,11
중 동 기타,관광,2022-07-01,1170
중 동 기타,상용,2022-07-01,378
중 동 기타,공용,2022-07-01,18
중 동 기타,유학연수,2022-07-01,31
중 동 기타,기타,2022-07-01,548
미 주,관광,2022-07-01,45087
미 주,상용,2022-07-01,250
미 주,공용,2022-07-01,2742
미 주,유학연수,2022-07-01,207
미 주,기타,2022-07-01,17017
미  국,관광,2022-07-01,37516
미  국,상용,2022-07-01,191
미  국,공용,2022-07-01,2691
미  국,유학연수,2022-07-01,106
미  국,기타,2022-07-01,13438
에콰도르,관광,2022-07-01,27
에콰도르,상용,2022-07-01,2
에콰도르,공용,2022-07-01,9
에콰도르,유학연수,2022-07-01,6
에콰도르,기타,2022-07-01,10
쿠  바,관광,2022-07-01,18
쿠  바,상용,2022-07-01,0
쿠  바,공용,2022-07-01,0
쿠  바,유학연수,2022-07-01,0
쿠  바,기타,2022-07-01,3
캐나다,관광,2022-07-01,5744
캐나다,상용,2022-07-01,19
캐나다,공용,2022-07-01,14
캐나다,유학연수,2022-07-01,26
캐나다,기타,2022-07-01,3068
브라질,관광,2022-07-01,494
브라질,상용,2022-07-01,23
브라질,공용,2022-07-01,11
브라질,유학연수,2022-07-01,13
브라질,기타,2022-07-01,198
멕시코,관광,2022-07-01,497
멕시코,상용,2022-07-01,4
멕시코,공용,2022-07-01,5
멕시코,유학연수,2022-07-01,31
멕시코,기타,2022-07-01,108
칠  레,관광,2022-07-01,138
칠  레,상용,2022-07-01,2
칠  레,공용,2022-07-01,0
칠  레,유학연수,2022-07-01,5
칠  레,기타,2022-07-01,23
아르헨티나,관광,2022-07-01,118
아르헨티나,상용,2022-07-01,0
아르헨티나,공용,2022-07-01,0
아르헨티나,유학연수,2022-07-01,0
아르헨티나,기타,2022-07-01,33
콜롬비아,관광,2022-07-01,141
콜롬비아,상용,2022-07-01,2
콜롬비아,공용,2022-07-01,2
콜롬비아,유학연수,2022-07-01,11
콜롬비아,기타,2022-07-01,38
페  루,관광,2022-07-01,83
페  루,상용,2022-07-01,2
페  루,공용,2022-07-01,3
페  루,유학연수,2022-07-01,2
페  루,기타,2022-07-01,11
베네수엘라,관광,2022-07-01,28
베네수엘라,상용,2022-07-01,2
베네수엘라,공용,2022-07-01,0
베네수엘라,유학연수,2022-07-01,0
베네수엘라,기타,2022-07-01,25
미 주 기타,관광,2022-07-01,283
미 주 기타,상용,2022-07-01,3
미 주 기타,공용,2022-07-01,7
미 주 기타,유학연수,2022-07-01,7
미 주 기타,기타,2022-07-01,62
구 주,관광,2022-07-01,26745
구 주,상용,2022-07-01,407
구 주,공용,2022-07-01,116
구 주,유학연수,2022-07-01,549
구 주,기타,2022-07-01,10965
러시아(연방),관광,2022-07-01,2876
러시아(연방),상용,2022-07-01,26
러시아(연방),공용,2022-07-01,13
러시아(연방),유학연수,2022-07-01,61
러시아(연방),기타,2022-07-01,2665
폴란드,관광,2022-07-01,542
폴란드,상용,2022-07-01,6
폴란드,공용,2022-07-01,2
폴란드,유학연수,2022-07-01,11
폴란드,기타,2022-07-01,385
덴마크,관광,2022-07-01,510
덴마크,상용,2022-07-01,10
덴마크,공용,2022-07-01,1
덴마크,유학연수,2022-07-01,12
덴마크,기타,2022-07-01,80
그리스,관광,2022-07-01,411
그리스,상용,2022-07-01,8
그리스,공용,2022-07-01,1
그리스,유학연수,2022-07-01,2
그리스,기타,2022-07-01,177
스위스,관광,2022-07-01,896
스위스,상용,2022-07-01,6
스위스,공용,2022-07-01,5
스위스,유학연수,2022-07-01,16
스위스,기타,2022-07-01,67
노르웨이,관광,2022-07-01,347
노르웨이,상용,2022-07-01,11
노르웨이,공용,2022-07-01,1
노르웨이,유학연수,2022-07-01,10
노르웨이,기타,2022-07-01,37
스페인,관광,2022-07-01,1080
스페인,상용,2022-07-01,9
스페인,공용,2022-07-01,6
스페인,유학연수,2022-07-01,20
스페인,기타,2022-07-01,210
루마니아,관광,2022-07-01,293
루마니아,상용,2022-07-01,6
루마니아,공용,2022-07-01,4
루마니아,유학연수,2022-07-01,7
루마니아,기타,2022-07-01,195
벨기에,관광,2022-07-01,692
벨기에,상용,2022-07-01,8
벨기에,공용,2022-07-01,0
벨기에,유학연수,2022-07-01,7
벨기에,기타,2022-07-01,135
독  일,관광,2022-07-01,4116
독  일,상용,2022-07-01,89
독  일,공용,2022-07-01,14
독  일,유학연수,2022-07-01,108
독  일,기타,2022-07-01,1766
영  국,관광,2022-07-01,3606
영  국,상용,2022-07-01,55
영  국,공용,2022-07-01,12
영  국,유학연수,2022-07-01,17
영  국,기타,2022-07-01,752
프랑스,관광,2022-07-01,4719
프랑스,상용,2022-07-01,78
프랑스,공용,2022-07-01,21
프랑스,유학연수,2022-07-01,127
프랑스,기타,2022-07-01,1002
네덜란드,관광,2022-07-01,1793
네덜란드,상용,2022-07-01,12
네덜란드,공용,2022-07-01,2
네덜란드,유학연수,2022-07-01,38
네덜란드,기타,2022-07-01,1009
우크라이나,관광,2022-07-01,513
우크라이나,상용,2022-07-01,11
우크라이나,공용,2022-07-01,0
우크라이나,유학연수,2022-07-01,7
우크라이나,기타,2022-07-01,695
이탈리아,관광,2022-07-01,1251
이탈리아,상용,2022-07-01,18
이탈리아,공용,2022-07-01,4
이탈리아,유학연수,2022-07-01,21
이탈리아,기타,2022-07-01,287
불가리아,관광,2022-07-01,106
불가리아,상용,2022-07-01,0
불가리아,공용,2022-07-01,2
불가리아,유학연수,2022-07-01,0
불가리아,기타,2022-07-01,294
스웨덴,관광,2022-07-01,492
스웨덴,상용,2022-07-01,14
스웨덴,공용,2022-07-01,7
스웨덴,유학연수,2022-07-01,8
스웨덴,기타,2022-07-01,64
구 주 기타,관광,2022-07-01,2502
구 주 기타,상용,2022-07-01,40
구 주 기타,공용,2022-07-01,21
구 주 기타,유학연수,2022-07-01,77
구 주 기타,기타,2022-07-01,1145
대양주,관광,2022-07-01,4518
대양주,상용,2022-07-01,123
대양주,공용,2022-07-01,30
대양주,유학연수,2022-07-01,11
대양주,기타,2022-07-01,984
오스트레일리아,관광,2022-07-01,3652
오스트레일리아,상용,2022-07-01,102
오스트레일리아,공용,2022-07-01,25
오스트레일리아,유학연수,2022-07-01,9
오스트레일리아,기타,2022-07-01,630
뉴질랜드,관광,2022-07-01,811
뉴질랜드,상용,2022-07-01,21
뉴질랜드,공용,2022-07-01,3
뉴질랜드,유학연수,2022-07-01,0
뉴질랜드,기타,2022-07-01,318
키리바시,관광,2022-07-01,5
키리바시,공용,2022-07-01,1
키리바시,유학연수,2022-07-01,0
키리바시,기타,2022-07-01,15
피  지,관광,2022-07-01,10
피  지,공용,2022-07-01,1
피  지,유학연수,2022-07-01,1
피  지,기타,2022-07-01,3
대양주 기타,관광,2022-07-01,40
대양주 기타,상용,2022-07-01,0
대양주 기타,공용,2022-07-01,0
대양주 기타,유학연수,2022-07-01,1
대양주 기타,기타,2022-07-01,18
아프리카주,관광,2022-07-01,1048
아프리카주,상용,2022-07-01,233
아프리카주,공용,2022-07-01,58
아프리카주,유학연수,2022-07-01,109
아프리카주,기타,2022-07-01,1179
남아프리카 공화국,관광,2022-07-01,226
남아프리카 공화국,상용,2022-07-01,1
남아프리카 공화국,공용,2022-07-01,1
남아프리카 공화국,유학연수,2022-07-01,0
남아프리카 공화국,기타,2022-07-01,258
나이지리아,관광,2022-07-01,43
나이지리아,상용,2022-07-01,24
나이지리아,공용,2022-07-01,1
나이지리아,유학연수,2022-07-01,5
나이지리아,기타,2022-07-01,16
이집트,관광,2022-07-01,81
이집트,상용,2022-07-01,44
이집트,공용,2022-07-01,2
이집트,유학연수,2022-07-01,8
이집트,기타,2022-07-01,178
아프리카주 기타,관광,2022-07-01,698
아프리카주 기타,상용,2022-07-01,164
아프리카주 기타,공용,2022-07-01,54
아프리카주 기타,유학연수,2022-07-01,96
아프리카주 기타,기타,2022-07-01,727
기 타,관광,2022-07-01,27
기 타,상용,2022-07-01,1
기 타,공용,2022-07-01,0
기 타,유학연수,2022-07-01,1
기 타,기타,2022-07-01,2398
교포,기타,2022-07-01,2384
미상,관광,2022-07-01,27
미상,상용,2022-07-01,1
미상,공용,2022-07-01,0
미상,유학연수,2022-07-01,1
미상,기타,2022-07-01,14
전 체, ,2022-07-01,263986
전 체, ,2022-07-01,0
아시아주,관광,2022-08-01,79399
아시아주,상용,2022-08-01,5780
아시아주,공용,2022-08-01,896
아시아주,유학연수,2022-08-01,31096
아시아주,기타,2022-08-01,54396
일  본,관광,2022-08-01,20324
일  본,상용,2022-08-01,1550
일  본,공용,2022-08-01,49
일  본,유학연수,2022-08-01,2910
일  본,기타,2022-08-01,1649
인  도,관광,2022-08-01,2895
인  도,상용,2022-08-01,1357
인  도,공용,2022-08-01,18
인  도,유학연수,2022-08-01,397
인  도,기타,2022-08-01,2492
베트남,관광,2022-08-01,9221
베트남,상용,2022-08-01,628
베트남,공용,2022-08-01,136
베트남,유학연수,2022-08-01,5951
베트남,기타,2022-08-01,8734
미얀마,관광,2022-08-01,1297
미얀마,상용,2022-08-01,19
미얀마,공용,2022-08-01,11
미얀마,유학연수,2022-08-01,365
미얀마,기타,2022-08-01,4927
몽  골,관광,2022-08-01,4824
몽  골,상용,2022-08-01,71
몽  골,공용,2022-08-01,133
몽  골,유학연수,2022-08-01,2053
몽  골,기타,2022-08-01,1668
스리랑카,관광,2022-08-01,154
스리랑카,상용,2022-08-01,25
스리랑카,공용,2022-08-01,1
스리랑카,유학연수,2022-08-01,77
스리랑카,기타,2022-08-01,1036
파키스탄,관광,2022-08-01,156
파키스탄,상용,2022-08-01,184
파키스탄,공용,2022-08-01,13
파키스탄,유학연수,2022-08-01,254
파키스탄,기타,2022-08-01,427
방글라데시,관광,2022-08-01,217
방글라데시,상용,2022-08-01,57
방글라데시,공용,2022-08-01,29
방글라데시,유학연수,2022-08-01,301
방글라데시,기타,2022-08-01,1355
중  국,관광,2022-08-01,5986
중  국,상용,2022-08-01,795
중  국,공용,2022-08-01,10
중  국,유학연수,2022-08-01,14610
중  국,기타,2022-08-01,8847
대  만,관광,2022-08-01,3057
대  만,상용,2022-08-01,330
대  만,공용,2022-08-01,1
대  만,유학연수,2022-08-01,687
대  만,기타,2022-08-01,326
필리핀,관광,2022-08-01,6940
필리핀,상용,2022-08-01,217
필리핀,공용,2022-08-01,133
필리핀,유학연수,2022-08-01,293
필리핀,기타,2022-08-01,9721
홍  콩,관광,2022-08-01,1679
홍  콩,상용,2022-08-01,33
홍  콩,공용,2022-08-01,1
홍  콩,유학연수,2022-08-01,272
홍  콩,기타,2022-08-01,58
태  국,관광,2022-08-01,8710
태  국,상용,2022-08-01,52
태  국,공용,2022-08-01,70
태  국,유학연수,2022-08-01,455
태  국,기타,2022-08-01,1769
말레이시아,관광,2022-08-01,3318
말레이시아,상용,2022-08-01,48
말레이시아,공용,2022-08-01,10
말레이시아,유학연수,2022-08-01,598
말레이시아,기타,2022-08-01,852
싱가포르,관광,2022-08-01,6182
싱가포르,상용,2022-08-01,309
싱가포르,공용,2022-08-01,5
싱가포르,유학연수,2022-08-01,217
싱가포르,기타,2022-08-01,854
인도네시아,관광,2022-08-01,3735
인도네시아,상용,2022-08-01,63
인도네시아,공용,2022-08-01,82
인도네시아,유학연수,2022-08-01,1095
인도네시아,기타,2022-08-01,5060
아시아주 기타,관광,2022-08-01,704
아시아주 기타,상용,2022-08-01,42
아시아주 기타,공용,2022-08-01,194
아시아주 기타,유학연수,2022-08-01,561
아시아주 기타,기타,2022-08-01,4621
중 동,관광,2022-08-01,5842
중 동,상용,2022-08-01,835
중 동,공용,2022-08-01,71
중 동,유학연수,2022-08-01,3317
중 동,기타,2022-08-01,6082
우즈베키스탄,관광,2022-08-01,840
우즈베키스탄,상용,2022-08-01,119
우즈베키스탄,공용,2022-08-01,10
우즈베키스탄,유학연수,2022-08-01,2022
우즈베키스탄,기타,2022-08-01,2790
터  키,관광,2022-08-01,739
터  키,상용,2022-08-01,19
터  키,공용,2022-08-01,7
터  키,유학연수,2022-08-01,198
터  키,기타,2022-08-01,975
이스라엘,관광,2022-08-01,412
이스라엘,상용,2022-08-01,3
이스라엘,공용,2022-08-01,1
이스라엘,유학연수,2022-08-01,26
이스라엘,기타,2022-08-01,39
이  란,관광,2022-08-01,145
이  란,상용,2022-08-01,49
이  란,공용,2022-08-01,14
이  란,유학연수,2022-08-01,51
이  란,기타,2022-08-01,41
카자흐스탄,관광,2022-08-01,1751
카자흐스탄,상용,2022-08-01,11
카자흐스탄,공용,2022-08-01,9
카자흐스탄,유학연수,2022-08-01,575
카자흐스탄,기타,2022-08-01,1312
요르단,관광,2022-08-01,27
요르단,상용,2022-08-01,69
요르단,공용,2022-08-01,3
요르단,유학연수,2022-08-01,17
요르단,기타,2022-08-01,47
사우디아라비아,관광,2022-08-01,906
사우디아라비아,상용,2022-08-01,26
사우디아라비아,공용,2022-08-01,5
사우디아라비아,유학연수,2022-08-01,74
사우디아라비아,기타,2022-08-01,174
이라크,관광,2022-08-01,44
이라크,상용,2022-08-01,88
이라크,공용,2022-08-01,0
이라크,유학연수,2022-08-01,13
이라크,기타,2022-08-01,13
중 동 기타,관광,2022-08-01,978
중 동 기타,상용,2022-08-01,451
중 동 기타,공용,2022-08-01,22
중 동 기타,유학연수,2022-08-01,341
중 동 기타,기타,2022-08-01,691
미 주,관광,2022-08-01,37921
미 주,상용,2022-08-01,283
미 주,공용,2022-08-01,2339
